source,part,time,section_id,door_id,event,start_x,start_y,end_x,end_y,path,device_id
7e3d5777-d931-489e-bd26-4a6c2653463b,1,2020-08-11 09:45:01,3,9,-1,-0.1,-0.7,0.7,1,"[[-0.1, 2.5, -0.7], [-0.1, 2.5, -0.7], [-0.1, 2.4, -0.9], [-0.1, 2.3, -1.0], [-0.1, 2.2, -1.0], [-0.1, 2.1, -1.0], [-0.2, 2.1, -1.0], [-0.2, 2.1, -1.0], [-0.2, 2.0, -0.9], [-0.2, 2.0, -0.9], [-0.1, 1.9, -0.8], [-0.1, 1.9, -0.7], [-0.1, 1.9, -0.7], [-0.1, 1.9, -0.6], [-0.1, 1.8, -0.5], [0.0, 1.8, -0.4], [0.0, 1.8, -0.4], [0.0, 1.7, -0.3], [0.1, 1.7, -0.3], [0.1, 1.7, -0.2], [0.1, 1.6, -0.2], [0.1, 1.6, -0.2], [0.1, 1.6, -0.1], [0.1, 1.6, -0.1], [0.1, 1.5, -0.1], [0.1, 1.5, -0.0], [0.1, 1.5, 0.0], [0.1, 1.5, 0.0], [0.1, 1.5, 0.1], [0.1, 1.4, 0.1], [0.2, 1.4, 0.1], [0.2, 1.4, 0.2], [0.1, 1.4, 0.2], [0.2, 1.3, 0.2], [0.2, 1.3, 0.2], [0.2, 1.3, 0.3], [0.2, 1.3, 0.3], [0.2, 1.3, 0.3], [0.2, 1.3, 0.4], [0.2, 1.3, 0.4], [0.3, 1.3, 0.4], [0.3, 1.3, 0.4], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.4, 1.3, 0.6], [0.4, 1.3, 0.6], [0.4, 1.3, 0.6], [0.4, 1.3, 0.6], [0.4, 1.3, 0.7], [0.4, 1.3, 0.7], [0.4, 1.3, 0.7], [0.4, 1.3, 0.7], [0.4, 1.3, 0.8], [0.4, 1.3, 0.8], [0.4, 1.3, 0.8], [0.4, 1.3, 0.8], [0.4, 1.3, 0.8], [0.3, 1.3, 0.8], [0.3, 1.4, 0.8], [0.4, 1.4, 0.9], [0.4, 1.4, 0.9], [0.4, 1.4, 0.9], [0.4, 1.4, 0.9], [0.4, 1.4, 0.9], [0.5, 1.4, 0.9], [0.5, 1.4, 1.0], [0.5, 1.4, 1.0], [0.6, 1.4, 1.0], [0.6, 1.4, 1.0], [0.6, 1.4, 1.0], [0.6, 1.4, 1.0], [0.7, 1.4, 1.0], [0.7, 1.4, 1.0]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
09aaa4a9-b0c0-4c7e-a560-1d37099cfe38,1,2020-08-11 09:45:51,3,9,1,0.2,0.5,-0.1,-0.5,"[[0.2, 2.0, 0.5], [0.2, 1.9, 0.5], [0.2, 1.9, 0.5], [0.2, 1.8, 0.5], [0.2, 1.8, 0.6], [0.2, 1.7, 0.6], [0.1, 1.8, 0.6], [0.0, 1.8, 0.6], [-0.0, 1.8, 0.6], [-0.1, 1.8, 0.6], [-0.2, 1.8, 0.6], [-0.2, 1.8, 0.6], [-0.2, 1.8, 0.6], [-0.3, 1.9, 0.6], [-0.3, 1.9, 0.6], [-0.2, 1.9, 0.6], [-0.2, 2.0, 0.6], [-0.2, 2.0, 0.5], [-0.2, 2.1, 0.5], [-0.3, 2.1, 0.5], [-0.3, 2.2, 0.5], [-0.3, 2.2, 0.4], [-0.2, 2.2, 0.4], [-0.1, 2.3, 0.3], [-0.1, 2.3, 0.3], [-0.1, 2.3, 0.2], [-0.1, 2.4, 0.2], [-0.1, 2.4, 0.1], [-0.1, 2.5, 0.0], [-0.1, 2.5, -0.0], [-0.1, 2.5, -0.1], [-0.1, 2.5, -0.1], [-0.1, 2.5, -0.2], [-0.1, 2.5, -0.3], [-0.1, 2.6, -0.4], [-0.1, 2.6, -0.4], [-0.1, 2.6, -0.4], [-0.1, 2.6, -0.4], [-0.1, 2.6, -0.4], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5], [-0.1, 2.6, -0.5]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
6a5d3750-a5e5-4c6d-995a-e8747ec5343c,1,2020-08-11 09:45:51,3,9,1,-0,0.9,-0.5,-1,"[[-0.0, 1.3, 0.9], [0.0, 1.3, 0.9], [0.0, 1.3, 0.8], [0.1, 1.3, 0.8], [0.1, 1.3, 0.7], [0.1, 1.3, 0.6], [0.0, 1.3, 0.6], [-0.0, 1.4, 0.5], [-0.1, 1.4, 0.5], [-0.1, 1.3, 0.5], [-0.1, 1.3, 0.4], [-0.1, 1.3, 0.4], [-0.1, 1.3, 0.4], [-0.1, 1.3, 0.3], [-0.1, 1.3, 0.3], [-0.1, 1.3, 0.2], [-0.1, 1.3, 0.2], [-0.1, 1.3, 0.1], [-0.1, 1.3, 0.1], [-0.1, 1.4, 0.0], [-0.0, 1.4, -0.0], [-0.0, 1.4, -0.1], [-0.0, 1.4, -0.1], [0.0, 1.4, -0.1], [0.0, 1.5, -0.1], [0.0, 1.5, -0.1], [0.0, 1.6, -0.1], [0.0, 1.6, -0.1], [0.0, 1.6, -0.2], [0.0, 1.6, -0.2], [0.0, 1.7, -0.2], [0.0, 1.7, -0.3], [-0.0, 1.7, -0.3], [-0.0, 1.7, -0.4], [-0.0, 1.7, -0.4], [-0.0, 1.8, -0.4], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.9, -0.6], [-0.1, 1.9, -0.6], [-0.1, 1.9, -0.6], [-0.1, 1.9, -0.7], [-0.2, 1.9, -0.7], [-0.2, 2.0, -0.7], [-0.2, 2.0, -0.8], [-0.2, 2.0, -0.8], [-0.2, 2.0, -0.8], [-0.3, 2.1, -0.8], [-0.3, 2.1, -0.9], [-0.3, 2.1, -0.9], [-0.3, 2.2, -0.9], [-0.3, 2.2, -0.9], [-0.3, 2.3, -1.0], [-0.3, 2.3, -1.0], [-0.3, 2.4, -1.0], [-0.4, 2.4, -1.0], [-0.4, 2.5, -1.0], [-0.4, 2.5, -1.0], [-0.4, 2.5, -1.0], [-0.4, 2.6, -1.1], [-0.4, 2.6, -1.0], [-0.4, 2.7, -1.0], [-0.4, 2.8, -1.0], [-0.4, 2.9, -1.0], [-0.4, 3.0, -1.0], [-0.5, 3.0, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0], [-0.5, 3.1, -1.0]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
81cf1b39-97c3-4335-a16b-95484156fa5d,1,2020-08-11 09:48:45,3,9,-1,0.5,-0.7,0.2,0.6,"[[0.5, 1.9, -0.7], [0.5, 1.8, -0.7], [0.5, 1.8, -0.7], [0.5, 1.8, -0.7], [0.5, 1.7, -0.7], [0.4, 1.7, -0.6], [0.5, 1.7, -0.6], [0.4, 1.7, -0.5], [0.4, 1.7, -0.5], [0.4, 1.7, -0.4], [0.4, 1.7, -0.4], [0.4, 1.6, -0.4], [0.4, 1.6, -0.4], [0.4, 1.6, -0.4], [0.4, 1.6, -0.3], [0.4, 1.6, -0.2], [0.4, 1.6, -0.2], [0.4, 1.6, -0.1], [0.4, 1.6, -0.1], [0.3, 1.6, -0.0], [0.3, 1.6, -0.0], [0.3, 1.6, 0.0], [0.3, 1.6, 0.0], [0.3, 1.6, 0.1], [0.3, 1.5, 0.1], [0.3, 1.5, 0.1], [0.2, 1.5, 0.2], [0.2, 1.5, 0.2], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.4, 0.4], [0.2, 1.4, 0.4], [0.2, 1.4, 0.4], [0.2, 1.4, 0.4], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.6], [0.2, 1.4, 0.7], [0.1, 1.5, 0.7], [0.1, 1.5, 0.7], [0.1, 1.5, 0.7], [0.2, 1.5, 0.7], [0.2, 1.5, 0.8], [0.2, 1.5, 0.8], [0.2, 1.5, 0.8], [0.2, 1.5, 0.8], [0.2, 1.5, 0.8], [0.1, 1.5, 0.8], [0.1, 1.4, 0.8], [0.2, 1.4, 0.9], [0.2, 1.4, 0.8], [0.2, 1.4, 0.8], [0.2, 1.4, 0.8], [0.2, 1.4, 0.8], [0.3, 1.4, 0.8], [0.3, 1.4, 0.8], [0.3, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.2, 1.3, 0.9], [0.3, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.3, 0.8], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.3, 0.7], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
78eb785a-c653-4572-9239-527dd4d9803c,1,2020-08-11 09:50:08,3,9,-1,0.1,-0.6,0.9,1.1,"[[0.1, 2.5, -0.6], [0.1, 2.5, -0.7], [0.1, 2.4, -0.8], [0.1, 2.3, -0.9], [0.1, 2.2, -1.0], [0.1, 2.2, -1.1], [0.1, 2.1, -1.0], [0.0, 2.0, -1.0], [0.0, 2.0, -1.0], [-0.0, 2.0, -0.9], [0.0, 2.0, -0.8], [0.1, 2.0, -0.8], [0.1, 2.0, -0.7], [0.2, 1.9, -0.6], [0.2, 1.9, -0.6], [0.2, 1.9, -0.6], [0.3, 1.9, -0.5], [0.3, 1.8, -0.5], [0.3, 1.8, -0.5], [0.3, 1.8, -0.5], [0.3, 1.8, -0.4], [0.3, 1.8, -0.4], [0.4, 1.8, -0.3], [0.4, 1.8, -0.3], [0.4, 1.8, -0.2], [0.4, 1.8, -0.2], [0.3, 1.8, -0.2], [0.3, 1.8, -0.2], [0.3, 1.8, -0.1], [0.3, 1.8, -0.1], [0.3, 1.8, -0.1], [0.3, 1.8, -0.0], [0.3, 1.8, 0.0], [0.2, 1.8, 0.1], [0.3, 1.8, 0.1], [0.3, 1.7, 0.1], [0.3, 1.7, 0.1], [0.3, 1.7, 0.2], [0.3, 1.7, 0.2], [0.3, 1.7, 0.2], [0.3, 1.7, 0.2], [0.3, 1.8, 0.3], [0.2, 1.8, 0.3], [0.2, 1.8, 0.4], [0.2, 1.8, 0.4], [0.2, 1.8, 0.4], [0.2, 1.8, 0.4], [0.2, 1.8, 0.4], [0.2, 1.8, 0.4], [0.3, 1.8, 0.5], [0.3, 1.8, 0.5], [0.3, 1.8, 0.6], [0.4, 1.8, 0.6], [0.4, 1.8, 0.7], [0.4, 1.7, 0.7], [0.5, 1.7, 0.7], [0.5, 1.7, 0.8], [0.5, 1.6, 0.8], [0.6, 1.6, 0.8], [0.6, 1.6, 0.9], [0.6, 1.6, 0.9], [0.6, 1.5, 1.0], [0.6, 1.5, 1.0], [0.7, 1.5, 1.0], [0.7, 1.4, 1.1], [0.7, 1.4, 1.1], [0.7, 1.5, 1.1], [0.7, 1.5, 1.1], [0.7, 1.5, 1.1], [0.7, 1.5, 1.1], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.9, 1.5, 1.1], [0.9, 1.6, 1.1], [0.9, 1.5, 1.1], [0.9, 1.6, 1.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
4195a3ff-3b0f-4e9f-881d-4b0c9ff74dfc,1,2020-08-11 09:51:39,3,9,1,0.1,0.5,1,-1.1,"[[0.1, 2.4, 0.5], [0.1, 2.4, 0.5], [0.0, 2.3, 0.6], [-0.0, 2.3, 0.7], [-0.0, 2.3, 0.7], [-0.0, 2.3, 0.6], [0.0, 2.3, 0.6], [0.1, 2.3, 0.5], [0.0, 2.4, 0.4], [0.1, 2.4, 0.4], [0.1, 2.4, 0.4], [0.1, 2.4, 0.4], [0.1, 2.4, 0.3], [0.2, 2.4, 0.2], [0.3, 2.4, 0.2], [0.3, 2.5, 0.1], [0.3, 2.5, 0.1], [0.3, 2.5, -0.0], [0.4, 2.5, -0.1], [0.4, 2.5, -0.1], [0.5, 2.6, -0.1], [0.5, 2.5, -0.2], [0.5, 2.5, -0.2], [0.6, 2.5, -0.3], [0.7, 2.5, -0.4], [0.7, 2.5, -0.4], [0.7, 2.5, -0.5], [0.6, 2.6, -0.6], [0.7, 2.5, -0.6], [0.8, 2.5, -0.7], [0.8, 2.5, -0.8], [0.8, 2.5, -0.8], [0.8, 2.6, -0.8], [0.8, 2.6, -0.8], [0.9, 2.7, -0.9], [0.9, 2.7, -0.9], [1.0, 2.7, -1.0], [1.0, 2.7, -1.0], [1.0, 2.7, -1.0], [1.0, 2.8, -1.1], [1.0, 2.8, -1.1], [1.0, 2.8, -1.1], [1.0, 2.8, -1.1], [1.0, 2.8, -1.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
16431045-93d1-48ec-acdc-6b6656a40772,1,2020-08-11 09:51:39,3,9,0,0.3,0.3,0.1,-0.8,"[[0.3, 1.2, 0.3], [0.3, 1.2, 0.3], [0.3, 1.2, 0.3], [0.3, 1.2, 0.3], [0.3, 1.3, 0.2], [0.3, 1.3, 0.2], [0.3, 1.3, 0.2], [0.3, 1.3, 0.2], [0.4, 1.3, 0.1], [0.4, 1.3, 0.1], [0.4, 1.3, 0.1], [0.4, 1.4, 0.0], [0.4, 1.4, -0.0], [0.4, 1.4, -0.1], [0.4, 1.4, -0.1], [0.4, 1.4, -0.2], [0.4, 1.5, -0.2], [0.4, 1.5, -0.2], [0.4, 1.5, -0.2], [0.4, 1.5, -0.3], [0.4, 1.5, -0.3], [0.4, 1.5, -0.4], [0.5, 1.5, -0.4], [0.5, 1.5, -0.5], [0.4, 1.5, -0.6], [0.4, 1.5, -0.6], [0.4, 1.5, -0.6], [0.4, 1.6, -0.6], [0.4, 1.6, -0.7], [0.4, 1.6, -0.7], [0.4, 1.6, -0.7], [0.3, 1.6, -0.8], [0.4, 1.7, -0.8], [0.3, 1.8, -0.7], [0.3, 1.8, -0.8], [0.3, 1.8, -0.8], [0.3, 1.8, -0.8], [0.3, 1.8, -0.8], [0.3, 1.8, -0.9], [0.3, 1.8, -0.9], [0.3, 1.9, -0.9], [0.3, 1.9, -0.9], [0.3, 2.0, -0.9], [0.2, 2.0, -0.9], [0.2, 2.1, -0.9], [0.2, 2.2, -0.9], [0.2, 2.2, -0.9], [0.2, 2.3, -0.9], [0.2, 2.3, -0.9], [0.1, 2.4, -0.9], [0.1, 2.4, -0.9], [0.1, 2.5, -0.8], [0.1, 2.6, -0.8], [0.1, 2.6, -0.8], [0.1, 2.6, -0.8], [0.1, 2.7, -0.8], [0.1, 2.7, -0.8], [0.1, 2.7, -0.8], [0.1, 2.7, -0.8], [0.1, 2.7, -0.8], [0.1, 2.8, -0.8], [0.1, 2.9, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8], [0.1, 3.0, -0.8]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
bb0759b1-f1e8-47b8-9f5e-4b9ad7d1aa4d,1,2020-08-11 09:52:25,3,9,1,-0.1,0.8,-0,-0.8,"[[-0.1, 2.2, 0.8], [-0.1, 2.1, 0.8], [-0.0, 2.1, 0.8], [-0.0, 2.1, 0.8], [0.0, 2.1, 0.8], [-0.0, 2.1, 0.8], [-0.0, 2.1, 0.8], [0.0, 2.1, 0.8], [0.0, 2.0, 0.9], [-0.0, 2.0, 0.9], [0.0, 2.0, 0.9], [0.1, 2.0, 0.9], [0.1, 2.0, 0.9], [0.0, 2.0, 0.7], [0.0, 2.0, 0.7], [-0.0, 2.1, 0.6], [-0.0, 2.0, 0.5], [-0.1, 2.1, 0.5], [-0.1, 2.0, 0.5], [-0.1, 2.0, 0.5], [-0.0, 2.0, 0.5], [-0.1, 1.9, 0.5], [-0.1, 1.9, 0.4], [-0.1, 1.9, 0.4], [-0.2, 1.9, 0.4], [-0.1, 1.9, 0.3], [-0.1, 1.9, 0.3], [-0.1, 1.9, 0.3], [-0.1, 1.9, 0.3], [-0.2, 1.9, 0.2], [-0.2, 1.9, 0.2], [-0.2, 1.9, 0.2], [-0.2, 1.9, 0.2], [-0.2, 1.9, 0.1], [-0.2, 1.9, 0.1], [-0.2, 1.9, 0.0], [-0.2, 1.9, 0.0], [-0.2, 1.9, -0.0], [-0.2, 1.9, -0.0], [-0.2, 1.9, -0.1], [-0.2, 1.8, -0.1], [-0.2, 1.8, -0.1], [-0.2, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.2, 1.8, -0.2], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.2], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.1], [-0.3, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.2, 1.8, -0.2], [-0.1, 1.8, -0.1], [-0.1, 1.8, -0.1], [-0.1, 1.8, -0.1], [-0.1, 1.8, -0.1], [-0.1, 1.8, -0.1], [-0.1, 1.8, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.7, -0.1], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.5, -0.2], [-0.1, 1.5, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.1, 1.6, -0.2], [-0.0, 1.6, -0.2], [-0.0, 1.7, -0.2], [0.0, 1.7, -0.2], [0.0, 1.7, -0.2], [0.1, 1.7, -0.2], [0.0, 1.8, -0.2], [0.0, 1.8, -0.3], [0.0, 1.8, -0.3], [0.0, 1.8, -0.3], [0.1, 1.8, -0.4], [0.1, 1.8, -0.4], [0.1, 1.8, -0.4], [0.1, 1.8, -0.5], [0.1, 1.9, -0.5], [0.1, 1.9, -0.5], [0.1, 1.9, -0.5], [0.1, 1.9, -0.5], [0.1, 1.9, -0.6], [0.1, 1.9, -0.6], [0.1, 1.9, -0.6], [0.1, 1.9, -0.7], [0.1, 1.9, -0.7], [0.1, 2.0, -0.7], [0.1, 2.0, -0.7], [0.0, 2.0, -0.8], [-0.0, 2.0, -0.8], [-0.1, 2.0, -0.8], [-0.1, 2.0, -0.8], [-0.1, 2.0, -0.9], [-0.1, 2.0, -0.9], [-0.1, 2.1, -0.9], [-0.1, 2.1, -1.0], [-0.1, 2.1, -1.0], [-0.1, 2.1, -1.0], [-0.1, 2.1, -1.0], [-0.1, 2.2, -1.0], [-0.1, 2.2, -1.0], [-0.1, 2.3, -1.0], [-0.1, 2.3, -1.0], [-0.1, 2.4, -1.0], [-0.2, 2.4, -1.0], [-0.2, 2.4, -1.1], [-0.2, 2.4, -1.0], [-0.2, 2.5, -1.0], [-0.2, 2.5, -1.0], [-0.2, 2.6, -1.0], [-0.2, 2.6, -1.0], [-0.1, 2.7, -0.9], [-0.2, 2.8, -0.9], [-0.1, 2.8, -0.9], [-0.1, 2.8, -0.9], [-0.1, 2.8, -0.9], [-0.1, 2.8, -0.9], [-0.1, 2.9, -0.9], [-0.0, 2.9, -0.9], [-0.0, 3.0, -0.8], [-0.0, 3.0, -0.8], [-0.0, 3.0, -0.8], [-0.0, 3.0, -0.8], [-0.0, 3.0, -0.8], [-0.0, 3.0, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8], [-0.0, 3.1, -0.8]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
8e6ba100-ba92-4380-bca1-3c8633708648,1,2020-08-11 09:53:40,3,9,-1,-0.2,-0.8,0.9,1.2,"[[-0.2, 2.1, -0.8], [-0.2, 2.0, -0.8], [-0.2, 2.0, -0.8], [-0.1, 2.0, -0.7], [-0.1, 1.9, -0.8], [-0.1, 1.9, -0.8], [-0.1, 1.9, -0.7], [-0.1, 1.8, -0.7], [-0.1, 1.9, -0.6], [-0.0, 1.9, -0.5], [-0.0, 1.9, -0.5], [-0.0, 1.9, -0.4], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.8, -0.5], [-0.0, 1.7, -0.4], [0.0, 1.7, -0.4], [0.0, 1.7, -0.4], [0.0, 1.7, -0.3], [0.0, 1.7, -0.3], [0.1, 1.7, -0.2], [0.1, 1.7, -0.2], [0.1, 1.7, -0.2], [0.1, 1.7, -0.1], [0.1, 1.7, -0.1], [0.1, 1.7, -0.0], [0.1, 1.7, -0.0], [0.1, 1.7, 0.0], [0.1, 1.7, 0.1], [0.1, 1.7, 0.1], [0.1, 1.6, 0.1], [0.2, 1.6, 0.1], [0.2, 1.6, 0.2], [0.2, 1.6, 0.2], [0.2, 1.6, 0.2], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.5, 0.3], [0.2, 1.6, 0.4], [0.2, 1.6, 0.4], [0.2, 1.6, 0.5], [0.3, 1.6, 0.5], [0.3, 1.6, 0.5], [0.2, 1.6, 0.5], [0.2, 1.6, 0.6], [0.2, 1.6, 0.6], [0.2, 1.6, 0.6], [0.2, 1.6, 0.6], [0.3, 1.6, 0.7], [0.3, 1.6, 0.7], [0.3, 1.6, 0.7], [0.3, 1.6, 0.8], [0.4, 1.6, 0.8], [0.4, 1.6, 0.9], [0.4, 1.6, 0.9], [0.4, 1.6, 0.9], [0.4, 1.5, 1.0], [0.4, 1.5, 1.0], [0.5, 1.5, 1.0], [0.5, 1.5, 1.1], [0.5, 1.5, 1.1], [0.5, 1.5, 1.1], [0.5, 1.5, 1.1], [0.6, 1.5, 1.1], [0.6, 1.5, 1.1], [0.6, 1.5, 1.2], [0.7, 1.5, 1.2], [0.7, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.2], [0.9, 1.5, 1.2]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
e0593a15-51da-4b2e-a444-a5914acc05ac,1,2020-08-11 09:54:22,3,9,-1,-0.7,-0.8,0.9,1.3,"[[-0.7, 2.0, -0.8], [-0.8, 1.9, -0.8], [-0.7, 1.9, -0.8], [-0.7, 1.9, -0.7], [-0.7, 1.8, -0.7], [-0.6, 1.8, -0.7], [-0.6, 1.8, -0.7], [-0.5, 1.7, -0.8], [-0.4, 1.7, -0.7], [-0.4, 1.7, -0.7], [-0.3, 1.7, -0.6], [-0.3, 1.7, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.6, -0.5], [-0.3, 1.6, -0.5], [-0.3, 1.6, -0.5], [-0.2, 1.5, -0.4], [-0.2, 1.5, -0.4], [-0.2, 1.5, -0.3], [-0.2, 1.5, -0.3], [-0.2, 1.5, -0.3], [-0.2, 1.5, -0.3], [-0.2, 1.5, -0.2], [-0.1, 1.5, -0.1], [-0.1, 1.5, -0.0], [-0.1, 1.5, 0.0], [-0.0, 1.5, 0.1], [-0.0, 1.5, 0.1], [0.1, 1.5, 0.1], [0.1, 1.4, 0.2], [0.1, 1.4, 0.2], [0.2, 1.4, 0.3], [0.2, 1.4, 0.3], [0.2, 1.4, 0.4], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.2, 1.5, 0.6], [0.2, 1.5, 0.6], [0.2, 1.5, 0.7], [0.3, 1.5, 0.7], [0.3, 1.5, 0.8], [0.4, 1.4, 0.8], [0.4, 1.4, 0.9], [0.4, 1.4, 1.0], [0.5, 1.4, 1.0], [0.5, 1.4, 1.0], [0.6, 1.4, 1.1], [0.6, 1.4, 1.1], [0.7, 1.4, 1.2], [0.7, 1.4, 1.2], [0.7, 1.5, 1.2], [0.8, 1.5, 1.2], [0.8, 1.5, 1.3], [0.8, 1.5, 1.3], [0.9, 1.5, 1.3]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
